Table with row headers in column A and column headers in row 3,,,,,,,,,,,
"List 1. CORE BASED STATISTICAL AREAS (CBSAs), METROPOLITAN DIVISIONS, AND COMBINED STATISTICAL AREAS (CSAs), JULY 2023",,,,,,,,,,,
CBSA Code,Metropolitan Division Code,CSA Code,CBSA Title,Metropolitan/Micropolitan Statistical Area,Metropolitan Division Title,CSA Title,County/County Equivalent,State Name,FIPS State Code,FIPS County Code,Central/Outlying County
20340,,334,"Duncan, OK",Micropolitan Statistical Area,,"Lawton-Duncan, OK",Stephens County,Oklahoma,40,137,Central
20420,,,"Durango, CO",Micropolitan Statistical Area,,,La Plata County,Colorado,08,067,Central
20460,,206,"Durant, OK",Micropolitan Statistical Area,,"Dallas-Fort Worth, TX-OK",Bryan County,Oklahoma,40,013,Central
20500,,450,"Durham-Chapel Hill, NC",Metropolitan Statistical Area,,"Raleigh-Durham-Cary, NC",Chatham County,North Carolina,37,037,Central
20500,,450,"Durham-Chapel Hill, NC",Metropolitan Statistical Area,,"Raleigh-Durham-Cary, NC",Durham County,North Carolina,37,063,Central
20500,,450,"Durham-Chapel Hill, NC",Metropolitan Statistical Area,,"Raleigh-Durham-Cary, NC",Orange County,North Carolina,37,135,Central
20500,,450,"Durham-Chapel Hill, NC",Metropolitan Statistical Area,,"Raleigh-Durham-Cary, NC",Person County,North Carolina,37,145,Outlying
20540,,,"Dyersburg, TN",Micropolitan Statistical Area,,,Dyer County,Tennessee,47,045,Central
20580,,,"Eagle Pass, TX",Metropolitan Statistical Area,,,Maverick County,Texas,48,323,Central
20660,,548,"Easton, MD",Micropolitan Statistical Area,,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Talbot County,Maryland,24,041,Central
20700,,106,"East Stroudsburg, PA",Micropolitan Statistical Area,,"Allentown-Bethlehem-East Stroudsburg, PA-NJ",Monroe County,Pennsylvania,42,089,Central
20740,,232,"Eau Claire, WI",Metropolitan Statistical Area,,"Eau Claire-Menomonie, WI",Chippewa County,Wisconsin,55,017,Central
20740,,232,"Eau Claire, WI",Metropolitan Statistical Area,,"Eau Claire-Menomonie, WI",Eau Claire County,Wisconsin,55,035,Central
20780,,233,"Edwards, CO",Micropolitan Statistical Area,,"Edwards-Rifle, CO",Eagle County,Colorado,08,037,Central
20820,,,"Effingham, IL",Micropolitan Statistical Area,,,Cumberland County,Illinois,17,035,Outlying
20820,,,"Effingham, IL",Micropolitan Statistical Area,,,Effingham County,Illinois,17,049,Central
20900,,288,"El Campo, TX",Micropolitan Statistical Area,,"Houston-Pasadena, TX",Wharton County,Texas,48,481,Central
20940,,,"El Centro, CA",Metropolitan Statistical Area,,,Imperial County,California,06,025,Central
20980,,,"El Dorado, AR",Micropolitan Statistical Area,,,Union County,Arkansas,05,139,Central
21020,,545,"Elizabeth City, NC",Micropolitan Statistical Area,,"Virginia Beach-Chesapeake, VA-NC",Pasquotank County,North Carolina,37,139,Central
21060,,350,"Elizabethtown, KY",Metropolitan Statistical Area,,"Louisville/Jefferson County--Elizabethtown, KY-IN",Hardin County,Kentucky,21,093,Central
21060,,350,"Elizabethtown, KY",Metropolitan Statistical Area,,"Louisville/Jefferson County--Elizabethtown, KY-IN",Larue County,Kentucky,21,123,Outlying
21120,,555,"Elk City, OK",Micropolitan Statistical Area,,"Weatherford-Elk City, OK",Beckham County,Oklahoma,40,009,Central
21140,,515,"Elkhart-Goshen, IN",Metropolitan Statistical Area,,"South Bend-Elkhart-Mishawaka, IN-MI",Elkhart County,Indiana,18,039,Central
21180,,,"Elkins, WV",Micropolitan Statistical Area,,,Randolph County,West Virginia,54,083,Central
21220,,,"Elko, NV",Micropolitan Statistical Area,,,Elko County,Nevada,32,007,Central
21220,,,"Elko, NV",Micropolitan Statistical Area,,,Eureka County,Nevada,32,011,Outlying
21260,,,"Ellensburg, WA",Micropolitan Statistical Area,,,Kittitas County,Washington,53,037,Central
21300,,236,"Elmira, NY",Metropolitan Statistical Area,,"Elmira-Corning, NY",Chemung County,New York,36,015,Central
21340,,238,"El Paso, TX",Metropolitan Statistical Area,,"El Paso-Las Cruces, TX-NM",El Paso County,Texas,48,141,Central
21340,,238,"El Paso, TX",Metropolitan Statistical Area,,"El Paso-Las Cruces, TX-NM",Hudspeth County,Texas,48,229,Outlying
21380,,,"Emporia, KS",Micropolitan Statistical Area,,,Chase County,Kansas,20,017,Outlying
21380,,,"Emporia, KS",Micropolitan Statistical Area,,,Lyon County,Kansas,20,111,Central
21420,,,"Enid, OK",Metropolitan Statistical Area,,,Garfield County,Oklahoma,40,047,Central
21460,,222,"Enterprise, AL",Micropolitan Statistical Area,,"Dothan-Enterprise-Ozark, AL",Coffee County,Alabama,01,031,Central
21500,,240,"Erie, PA",Metropolitan Statistical Area,,"Erie-Meadville, PA",Erie County,Pennsylvania,42,049,Central
21540,,,"Escanaba, MI",Micropolitan Statistical Area,,,Delta County,Michigan,26,041,Central
21580,,105,"Española, NM",Micropolitan Statistical Area,,"Albuquerque-Santa Fe-Los Alamos, NM",Rio Arriba County,New Mexico,35,039,Central
21640,,,"Eufaula, AL-GA",Micropolitan Statistical Area,,,Barbour County,Alabama,01,005,Central
21640,,,"Eufaula, AL-GA",Micropolitan Statistical Area,,,Quitman County,Georgia,13,239,Outlying
21660,,,"Eugene-Springfield, OR",Metropolitan Statistical Area,,,Lane County,Oregon,41,039,Central
21700,,,"Eureka-Arcata, CA",Micropolitan Statistical Area,,,Humboldt County,California,06,023,Central
21740,,,"Evanston, WY-UT",Micropolitan Statistical Area,,,Rich County,Utah,49,033,Outlying
21740,,,"Evanston, WY-UT",Micropolitan Statistical Area,,,Uinta County,Wyoming,56,041,Central
21780,,241,"Evansville, IN",Metropolitan Statistical Area,,"Evansville-Henderson, IN-KY",Posey County,Indiana,18,129,Outlying
21780,,241,"Evansville, IN",Metropolitan Statistical Area,,"Evansville-Henderson, IN-KY",Vanderburgh County,Indiana,18,163,Central
21780,,241,"Evansville, IN",Metropolitan Statistical Area,,"Evansville-Henderson, IN-KY",Warrick County,Indiana,18,173,Central
21820,,,"Fairbanks-College, AK",Metropolitan Statistical Area,,,Fairbanks North Star Borough,Alaska,02,090,Central
21860,,,"Fairmont, MN",Micropolitan Statistical Area,,,Martin County,Minnesota,27,091,Central
21900,,242,"Fairmont, WV",Micropolitan Statistical Area,,"Fairmont-Clarksburg, WV",Marion County,West Virginia,54,049,Central
21980,,456,"Fallon, NV",Micropolitan Statistical Area,,"Reno-Carson City-Gardnerville Ranchos, NV-CA",Churchill County,Nevada,32,001,Central
22020,,244,"Fargo, ND-MN",Metropolitan Statistical Area,,"Fargo-Wahpeton, ND-MN",Clay County,Minnesota,27,027,Central
22020,,244,"Fargo, ND-MN",Metropolitan Statistical Area,,"Fargo-Wahpeton, ND-MN",Cass County,North Dakota,38,017,Central
22060,,378,"Faribault-Northfield, MN",Micropolitan Statistical Area,,"Minneapolis-St. Paul, MN-WI",Rice County,Minnesota,27,131,Central
22100,,476,"Farmington, MO",Micropolitan Statistical Area,,"St. Louis-St. Charles-Farmington, MO-IL",St. Francois County,Missouri,29,187,Central
22140,,,"Farmington, NM",Metropolitan Statistical Area,,,San Juan County,New Mexico,35,045,Central
22180,,246,"Fayetteville, NC",Metropolitan Statistical Area,,"Fayetteville-Lumberton-Pinehurst, NC",Cumberland County,North Carolina,37,051,Central
22180,,246,"Fayetteville, NC",Metropolitan Statistical Area,,"Fayetteville-Lumberton-Pinehurst, NC",Hoke County,North Carolina,37,093,Central
22190,,290,"Fayetteville, TN",Micropolitan Statistical Area,,"Huntsville-Decatur-Albertville, AL-TN",Lincoln County,Tennessee,47,103,Central
22220,,,"Fayetteville-Springdale-Rogers, AR",Metropolitan Statistical Area,,,Benton County,Arkansas,05,007,Central
22220,,,"Fayetteville-Springdale-Rogers, AR",Metropolitan Statistical Area,,,Madison County,Arkansas,05,087,Outlying
22220,,,"Fayetteville-Springdale-Rogers, AR",Metropolitan Statistical Area,,,Washington County,Arkansas,05,143,Central
22260,,,"Fergus Falls, MN",Micropolitan Statistical Area,,,Otter Tail County,Minnesota,27,111,Central
22300,,248,"Findlay, OH",Micropolitan Statistical Area,,"Findlay-Tiffin, OH",Hancock County,Ohio,39,063,Central
22340,,,"Fitzgerald, GA",Micropolitan Statistical Area,,,Ben Hill County,Georgia,13,017,Central
22380,,,"Flagstaff, AZ",Metropolitan Statistical Area,,,Coconino County,Arizona,04,005,Central
22420,,220,"Flint, MI",Metropolitan Statistical Area,,"Detroit-Warren-Ann Arbor, MI",Genesee County,Michigan,26,049,Central
22500,,,"Florence, SC",Metropolitan Statistical Area,,,Darlington County,South Carolina,45,031,Outlying
22500,,,"Florence, SC",Metropolitan Statistical Area,,,Florence County,South Carolina,45,041,Central
22520,,250,"Florence-Muscle Shoals, AL",Metropolitan Statistical Area,,"Florence-Muscle Shoals-Russellville, AL",Colbert County,Alabama,01,033,Central
22520,,250,"Florence-Muscle Shoals, AL",Metropolitan Statistical Area,,"Florence-Muscle Shoals-Russellville, AL",Lauderdale County,Alabama,01,077,Central
22540,,,"Fond du Lac, WI",Metropolitan Statistical Area,,,Fond du Lac County,Wisconsin,55,039,Central
22580,,,"Forest City, NC",Micropolitan Statistical Area,,,Rutherford County,North Carolina,37,161,Central
22620,,368,"Forrest City, AR",Micropolitan Statistical Area,,"Memphis-Clarksdale-Forrest City, TN-MS-AR",St. Francis County,Arkansas,05,123,Central
22660,,,"Fort Collins-Loveland, CO",Metropolitan Statistical Area,,,Larimer County,Colorado,08,069,Central
22700,,,"Fort Dodge, IA",Micropolitan Statistical Area,,,Webster County,Iowa,19,187,Central
22780,,,"Fort Leonard Wood, MO",Micropolitan Statistical Area,,,Pulaski County,Missouri,29,169,Central
22800,,161,"Fort Madison, IA",Micropolitan Statistical Area,,"Burlington-Fort Madison, IA-IL",Lee County,Iowa,19,111,Central
22820,,,"Fort Morgan, CO",Micropolitan Statistical Area,,,Morgan County,Colorado,08,087,Central
22840,,290,"Fort Payne, AL",Micropolitan Statistical Area,,"Huntsville-Decatur-Albertville, AL-TN",DeKalb County,Alabama,01,049,Central
22900,,,"Fort Smith, AR-OK",Metropolitan Statistical Area,,,Crawford County,Arkansas,05,033,Central
22900,,,"Fort Smith, AR-OK",Metropolitan Statistical Area,,,Sebastian County,Arkansas,05,131,Central
22900,,,"Fort Smith, AR-OK",Metropolitan Statistical Area,,,Sequoyah County,Oklahoma,40,135,Outlying
23060,,258,"Fort Wayne, IN",Metropolitan Statistical Area,,"Fort Wayne-Huntington-Auburn, IN",Allen County,Indiana,18,003,Central
23060,,258,"Fort Wayne, IN",Metropolitan Statistical Area,,"Fort Wayne-Huntington-Auburn, IN",Wells County,Indiana,18,179,Outlying
23060,,258,"Fort Wayne, IN",Metropolitan Statistical Area,,"Fort Wayne-Huntington-Auburn, IN",Whitley County,Indiana,18,183,Outlying
23140,,320,"Frankfort, IN",Micropolitan Statistical Area,,"Lafayette-West Lafayette-Frankfort, IN",Clinton County,Indiana,18,023,Central
23180,,336,"Frankfort, KY",Micropolitan Statistical Area,,"Lexington-Fayette--Richmond--Frankfort, KY",Anderson County,Kentucky,21,005,Outlying
23180,,336,"Frankfort, KY",Micropolitan Statistical Area,,"Lexington-Fayette--Richmond--Frankfort, KY",Franklin County,Kentucky,21,073,Central
23190,,150,"Franklin, KY",Micropolitan Statistical Area,,"Bowling Green-Glasgow-Franklin, KY",Simpson County,Kentucky,21,213,Central
23240,,484,"Fredericksburg, TX",Micropolitan Statistical Area,,"San Antonio-New Braunfels-Kerrville, TX",Gillespie County,Texas,48,171,Central
23300,,466,"Freeport, IL",Micropolitan Statistical Area,,"Rockford-Freeport-Rochelle, IL",Stephenson County,Illinois,17,177,Central
23340,,420,"Fremont, NE",Micropolitan Statistical Area,,"Omaha-Fremont, NE-IA",Dodge County,Nebraska,31,053,Central
23380,,184,"Fremont, OH",Micropolitan Statistical Area,,"Cleveland-Akron-Canton, OH",Sandusky County,Ohio,39,143,Central
23420,,260,"Fresno, CA",Metropolitan Statistical Area,,"Fresno-Hanford-Corcoran, CA",Fresno County,California,06,019,Central
23420,,260,"Fresno, CA",Metropolitan Statistical Area,,"Fresno-Hanford-Corcoran, CA",Madera County,California,06,039,Outlying
23460,,,"Gadsden, AL",Metropolitan Statistical Area,,,Etowah County,Alabama,01,055,Central
23500,,273,"Gaffney, SC",Micropolitan Statistical Area,,"Greenville-Spartanburg-Anderson, SC",Cherokee County,South Carolina,45,021,Central
23540,,264,"Gainesville, FL",Metropolitan Statistical Area,,"Gainesville-Lake City, FL",Alachua County,Florida,12,001,Central
23540,,264,"Gainesville, FL",Metropolitan Statistical Area,,"Gainesville-Lake City, FL",Gilchrist County,Florida,12,041,Outlying
23540,,264,"Gainesville, FL",Metropolitan Statistical Area,,"Gainesville-Lake City, FL",Levy County,Florida,12,075,Outlying
23580,,122,"Gainesville, GA",Metropolitan Statistical Area,,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",Hall County,Georgia,13,139,Central
23620,,206,"Gainesville, TX",Micropolitan Statistical Area,,"Dallas-Fort Worth, TX-OK",Cooke County,Texas,48,097,Central
23660,,,"Galesburg, IL",Micropolitan Statistical Area,,,Knox County,Illinois,17,095,Central
23680,,,"Gallipolis, OH",Micropolitan Statistical Area,,,Gallia County,Ohio,39,053,Central
23700,,,"Gallup, NM",Micropolitan Statistical Area,,,McKinley County,New Mexico,35,031,Central
23780,,,"Garden City, KS",Micropolitan Statistical Area,,,Finney County,Kansas,20,055,Central
23820,,456,"Gardnerville Ranchos, NV-CA",Micropolitan Statistical Area,,"Reno-Carson City-Gardnerville Ranchos, NV-CA",Alpine County,California,06,003,Outlying
23820,,456,"Gardnerville Ranchos, NV-CA",Micropolitan Statistical Area,,"Reno-Carson City-Gardnerville Ranchos, NV-CA",Douglas County,Nevada,32,005,Central
23900,,276,"Gettysburg, PA",Metropolitan Statistical Area,,"Harrisburg-York-Lebanon, PA",Adams County,Pennsylvania,42,001,Central
23940,,,"Gillette, WY",Micropolitan Statistical Area,,,Campbell County,Wyoming,56,005,Central
23980,,150,"Glasgow, KY",Micropolitan Statistical Area,,"Bowling Green-Glasgow-Franklin, KY",Barren County,Kentucky,21,009,Central
23980,,150,"Glasgow, KY",Micropolitan Statistical Area,,"Bowling Green-Glasgow-Franklin, KY",Metcalfe County,Kentucky,21,169,Outlying
24020,,104,"Glens Falls, NY",Metropolitan Statistical Area,,"Albany-Schenectady, NY",Warren County,New York,36,113,Central
24020,,104,"Glens Falls, NY",Metropolitan Statistical Area,,"Albany-Schenectady, NY",Washington County,New York,36,115,Central
24100,,104,"Gloversville, NY",Micropolitan Statistical Area,,"Albany-Schenectady, NY",Fulton County,New York,36,035,Central
24140,,,"Goldsboro, NC",Metropolitan Statistical Area,,,Wayne County,North Carolina,37,191,Central
24180,,206,"Granbury, TX",Micropolitan Statistical Area,,"Dallas-Fort Worth, TX-OK",Hood County,Texas,48,221,Central
24220,,,"Grand Forks, ND-MN",Metropolitan Statistical Area,,,Polk County,Minnesota,27,119,Central
24220,,,"Grand Forks, ND-MN",Metropolitan Statistical Area,,,Grand Forks County,North Dakota,38,035,Central
24260,,,"Grand Island, NE",Metropolitan Statistical Area,,,Hall County,Nebraska,31,079,Central
24260,,,"Grand Island, NE",Metropolitan Statistical Area,,,Howard County,Nebraska,31,093,Outlying
24260,,,"Grand Island, NE",Metropolitan Statistical Area,,,Merrick County,Nebraska,31,121,Outlying
24300,,,"Grand Junction, CO",Metropolitan Statistical Area,,,Mesa County,Colorado,08,077,Central
24330,,228,"Grand Rapids, MN",Micropolitan Statistical Area,,"Duluth-Grand Rapids, MN-WI",Itasca County,Minnesota,27,061,Central
24340,,266,"Grand Rapids-Wyoming-Kentwood, MI",Metropolitan Statistical Area,,"Grand Rapids-Wyoming, MI",Barry County,Michigan,26,015,Outlying
24340,,266,"Grand Rapids-Wyoming-Kentwood, MI",Metropolitan Statistical Area,,"Grand Rapids-Wyoming, MI",Ionia County,Michigan,26,067,Outlying
24340,,266,"Grand Rapids-Wyoming-Kentwood, MI",Metropolitan Statistical Area,,"Grand Rapids-Wyoming, MI",Kent County,Michigan,26,081,Central
24340,,266,"Grand Rapids-Wyoming-Kentwood, MI",Metropolitan Statistical Area,,"Grand Rapids-Wyoming, MI",Montcalm County,Michigan,26,117,Outlying
24340,,266,"Grand Rapids-Wyoming-Kentwood, MI",Metropolitan Statistical Area,,"Grand Rapids-Wyoming, MI",Ottawa County,Michigan,26,139,Outlying
24420,,366,"Grants Pass, OR",Metropolitan Statistical Area,,"Medford-Grants Pass, OR",Josephine County,Oregon,41,033,Central
24460,,,"Great Bend, KS",Micropolitan Statistical Area,,,Barton County,Kansas,20,009,Central
24500,,,"Great Falls, MT",Metropolitan Statistical Area,,,Cascade County,Montana,30,013,Central
24540,,216,"Greeley, CO",Metropolitan Statistical Area,,"Denver-Aurora-Greeley, CO",Weld County,Colorado,08,123,Central
24580,,267,"Green Bay, WI",Metropolitan Statistical Area,,"Green Bay-Shawano, WI",Brown County,Wisconsin,55,009,Central
24580,,267,"Green Bay, WI",Metropolitan Statistical Area,,"Green Bay-Shawano, WI",Kewaunee County,Wisconsin,55,061,Outlying
24580,,267,"Green Bay, WI",Metropolitan Statistical Area,,"Green Bay-Shawano, WI",Oconto County,Wisconsin,55,083,Outlying
24600,,294,"Greencastle, IN",Micropolitan Statistical Area,,"Indianapolis-Carmel-Muncie, IN",Putnam County,Indiana,18,133,Central
24620,,304,"Greeneville, TN",Micropolitan Statistical Area,,"Johnson City-Kingsport-Bristol, TN-VA",Greene County,Tennessee,47,059,Central
24640,,521,"Greenfield, MA",Micropolitan Statistical Area,,"Springfield-Amherst Town-Northampton, MA",Franklin County,Massachusetts,25,011,Central
24660,,268,"Greensboro-High Point, NC",Metropolitan Statistical Area,,"Greensboro--Winston-Salem--High Point, NC",Guilford County,North Carolina,37,081,Central
24660,,268,"Greensboro-High Point, NC",Metropolitan Statistical Area,,"Greensboro--Winston-Salem--High Point, NC",Randolph County,North Carolina,37,151,Outlying
24660,,268,"Greensboro-High Point, NC",Metropolitan Statistical Area,,"Greensboro--Winston-Salem--High Point, NC",Rockingham County,North Carolina,37,157,Outlying
24700,,294,"Greensburg, IN",Micropolitan Statistical Area,,"Indianapolis-Carmel-Muncie, IN",Decatur County,Indiana,18,031,Central
24740,,,"Greenville, MS",Micropolitan Statistical Area,,,Washington County,Mississippi,28,151,Central
24780,,274,"Greenville, NC",Metropolitan Statistical Area,,"Greenville-Washington, NC",Pitt County,North Carolina,37,147,Central
24820,,212,"Greenville, OH",Micropolitan Statistical Area,,"Dayton-Springfield-Kettering, OH",Darke County,Ohio,39,037,Central
24860,,273,"Greenville-Anderson-Greer, SC",Metropolitan Statistical Area,,"Greenville-Spartanburg-Anderson, SC",Anderson County,South Carolina,45,007,Outlying
24860,,273,"Greenville-Anderson-Greer, SC",Metropolitan Statistical Area,,"Greenville-Spartanburg-Anderson, SC",Greenville County,South Carolina,45,045,Central
24860,,273,"Greenville-Anderson-Greer, SC",Metropolitan Statistical Area,,"Greenville-Spartanburg-Anderson, SC",Laurens County,South Carolina,45,059,Outlying
24860,,273,"Greenville-Anderson-Greer, SC",Metropolitan Statistical Area,,"Greenville-Spartanburg-Anderson, SC",Pickens County,South Carolina,45,077,Central
24900,,,"Greenwood, MS",Micropolitan Statistical Area,,,Carroll County,Mississippi,28,015,Outlying
24900,,,"Greenwood, MS",Micropolitan Statistical Area,,,Leflore County,Mississippi,28,083,Central
24940,,273,"Greenwood, SC",Micropolitan Statistical Area,,"Greenville-Spartanburg-Anderson, SC",Abbeville County,South Carolina,45,001,Outlying
24940,,273,"Greenwood, SC",Micropolitan Statistical Area,,"Greenville-Spartanburg-Anderson, SC",Greenwood County,South Carolina,45,047,Central
24980,,,"Grenada, MS",Micropolitan Statistical Area,,,Grenada County,Mississippi,28,043,Central
24980,,,"Grenada, MS",Micropolitan Statistical Area,,,Montgomery County,Mississippi,28,097,Outlying
25020,,490,"Guayama, PR",Metropolitan Statistical Area,,"San Juan-Bayamón, PR",Arroyo Municipio,Puerto Rico,72,015,Central
